Cubic Polynomial_0_0,x + x*log(4),tensor(0.2386),-9.179363244637667
Cubic Polynomial_236_95,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_96,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_236_97,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_98,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e765f4160>>
Cubic Polynomial_236_100,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_101,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_102,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_236_103,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_236_104,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_236_105,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_236_106,x - 2,tensor(0.2998),-4.455010279059404
Cubic Polynomial_236_107,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_108,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_236_109,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac45d4f0>>
Cubic Polynomial_236_111,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e698bcb50>>
Cubic Polynomial_236_113,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_114,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_115,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e697aa7c0>>
Cubic Polynomial_236_116,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_117,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_118,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_119,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_120,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_121,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_122,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_123,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_124,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_236_125,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_236_126,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_236_127,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_0,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_1,x - 1,tensor(0.2632),-6.836217081054252
Cubic Polynomial_237_2,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e693e8fd0>>
Cubic Polynomial_237_4,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_5,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_6,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_7,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_8,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_9,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_10,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_11,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_12,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_13,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6de416d0>>
Cubic Polynomial_237_15,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_16,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_17,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_18,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_19,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_20,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_21,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_22,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_23,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_24,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_25,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_26,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_27,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_28,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_29,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_30,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_31,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_32,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_33,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_34,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_35,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_36,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_237_37,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_237_38,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_39,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_40,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_41,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_42,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_43,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e68b9e3a0>>
Cubic Polynomial_237_45,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_46,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_47,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_48,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_49,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_50,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_51,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_52,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_53,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_54,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_55,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_56,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_57,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_58,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_237_59,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_60,x - 1,tensor(0.2632),-6.836217081054252
Cubic Polynomial_237_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69777af0>>
Cubic Polynomial_237_62,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_63,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69811bb0>>
Cubic Polynomial_237_65,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_66,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_67,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e765f43a0>>
Cubic Polynomial_237_68,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_69,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_70,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_71,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_72,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_73,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_74,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_75,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_76,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_77,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_78,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_79,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_80,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_81,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_82,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_237_83,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_84,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_85,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_86,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_87,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_88,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_237_89,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_90,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_91,x - 4,tensor(0.4073),-1.116919416691331
Cubic Polynomial_237_92,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_93,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_94,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_95,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_96,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_97,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_98,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_99,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_237_100,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_101,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_102,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_103,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_104,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_105,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_106,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_107,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_108,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_109,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_110,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_111,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_112,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_113,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_114,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_115,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_237_116,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_117,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_118,x - 4,tensor(0.4073),-1.116919416691331
Cubic Polynomial_237_119,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_120,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_121,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_237_122,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_123,x - 4,tensor(0.4073),-1.116919416691331
Cubic Polynomial_237_124,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_125,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_237_126,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_237_127,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_0,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_1,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_2,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_3,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_4,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_5,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_6,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_7,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_238_8,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_9,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_10,x - 4,tensor(0.4073),-1.116919416691331
Cubic Polynomial_238_11,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_238_12,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_13,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_14,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_15,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_16,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_17,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_238_18,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_19,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_20,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_21,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_22,x - 9,tensor(0.4094),-1.0802415868972934
Cubic Polynomial_238_23,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_238_24,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_25,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_26,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_27,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_28,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_29,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_30,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_31,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_32,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_33,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6da57790>>
Cubic Polynomial_238_35,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_36,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_37,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_38,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_39,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_40,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_41,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_42,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_43,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_238_44,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_45,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_46,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_47,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_48,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_49,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_50,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_51,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_52,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_53,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_54,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_55,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_56,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_57,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_58,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_59,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_60,x - 9,tensor(0.4094),-1.0802415868972934
Cubic Polynomial_238_61,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_62,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_63,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_64,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_65,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_66,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_67,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_68,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_69,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_70,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_71,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_72,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_73,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_74,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_238_75,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_76,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_77,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_78,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_79,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_80,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_238_81,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_82,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e687f71f0>>
Cubic Polynomial_238_84,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e698367f0>>
Cubic Polynomial_238_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e698360d0>>
Cubic Polynomial_238_86,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_87,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_88,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_89,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_90,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_91,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_92,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_93,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_94,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_95,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_96,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_238_97,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_98,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_99,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_100,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_101,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_102,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_103,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_104,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_105,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_238_106,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_107,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_238_108,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_109,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_238_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e691dc0a0>>
Cubic Polynomial_238_111,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_112,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_113,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_114,x,tensor(0.2342),-9.692198130256308
Cubic Polynomial_238_115,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_116,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_117,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_118,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_119,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_120,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_121,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_122,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_123,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_124,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_125,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_238_126,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_238_127,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_239_0,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_239_1,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_239_2,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_239_3,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_239_4,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_239_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e692a6eb0>>
Cubic Polynomial_239_6,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_239_7,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_239_8,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_239_9,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_239_10,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_239_11,x - 5,tensor(0.4815),-0.16003535631810695
